Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","448","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","54","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","5.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","930","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","237","Viet Nam","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","162","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","237","Viet Nam","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","42","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","183","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","249","Yemen","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","97","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","249","Yemen","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","37","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.27","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","50","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","251","Zambia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","251","Zambia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","62","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","181","Zimbabwe","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","181","Zimbabwe","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.97","Fc","Calculated data"
